,Fruit,Year,Month,Sales
4846,MCI-WS,2015,Jan,4.086834733893557
4847,MCI-WS,2015,Feb,3.6842105263157894
4848,MCI-WS,2015,Mar,3.3918495297805644
4849,MCI-WS,2015,Apr,4.4502762430939224
4850,MCI-WS,2015,May,4.032258064516129
4851,MCI-WS,2015,Jun,3.330757341576507
4852,MCI-WS,2015,Jul,3.6986817325800376
4853,MCI-WS,2015,Aug,3.1313868613138687
4854,MCI-WS,2015,Sep,3.554054054054054
4855,MCI-WS,2015,Oct,3.5714285714285716
4856,MCI-WS,2015,Nov,4.661176470588235
4857,MCI-WS,2015,Dec,4.14
4834,MCI-WS,2014,Jan,2.755223880597015
4835,MCI-WS,2014,Feb,3.3391915641476273
4836,MCI-WS,2014,Mar,4.627218934911243
4837,MCI-WS,2014,Apr,4.236009732360097
4838,MCI-WS,2014,May,2.986166007905138
4839,MCI-WS,2014,Jun,3.1847826086956523
4840,MCI-WS,2014,Jul,3.462457337883959
4841,MCI-WS,2014,Aug,2.8046875
4842,MCI-WS,2014,Sep,3.0377358490566038
4843,MCI-WS,2014,Oct,4.038167938931298
4844,MCI-WS,2014,Nov,4.7558823529411764
4845,MCI-WS,2014,Dec,2.9156118143459917
4822,MCI-WS,2013,Jan,3.926773455377574
4823,MCI-WS,2013,Feb,4.759887005649717
4824,MCI-WS,2013,Mar,3.6394849785407724
4825,MCI-WS,2013,Apr,3.616387337057728
4826,MCI-WS,2013,May,3.0076335877862594
4827,MCI-WS,2013,Jun,2.3357558139534884
4828,MCI-WS,2013,Jul,2.7242524916943522
4829,MCI-WS,2013,Aug,2.035928143712575
4830,MCI-WS,2013,Sep,2.7493261455525606
4831,MCI-WS,2013,Oct,2.9593147751605997
4832,MCI-WS,2013,Nov,3.4304123711340204
4833,MCI-WS,2013,Dec,2.44327731092437
4819,MCI-WS,2012,Oct,3.27190332326284
4820,MCI-WS,2012,Nov,3.5824175824175826
4821,MCI-WS,2012,Dec,3.5566265060240965
4809,MCI-WD,2017,Jan,196.6613545816733
4810,MCI-WD,2017,Feb,196.24031007751938
4811,MCI-WD,2017,Mar,181.24438902743142
4812,MCI-WD,2017,Apr,181.99747474747474
4813,MCI-WD,2017,May,185.66962305986695
4814,MCI-WD,2017,Jun,178.662100456621
4815,MCI-WD,2017,Jul,151.97555555555556
4816,MCI-WD,2017,Aug,168.80349344978166
4817,MCI-WD,2017,Sep,185.34112149532712
4818,MCI-WD,2017,Oct,213.7625
4797,MCI-WD,2016,Jan,196.8609022556391
4798,MCI-WD,2016,Feb,214.65024630541873
4799,MCI-WD,2016,Mar,217.8917378917379
4800,MCI-WD,2016,Apr,183.71140939597316
4801,MCI-WD,2016,May,158.64565217391305
4802,MCI-WD,2016,Jun,149.83296703296702
4803,MCI-WD,2016,Jul,168.14185639229422
4804,MCI-WD,2016,Aug,151.37250554323725
4805,MCI-WD,2016,Sep,190.59622641509435
4806,MCI-WD,2016,Oct,184.609375
4807,MCI-WD,2016,Nov,196.77734375
4808,MCI-WD,2016,Dec,219.05467372134038
4785,MCI-WD,2015,Jan,216.8403361344538
4786,MCI-WD,2015,Feb,173.46616541353384
4787,MCI-WD,2015,Mar,174.04388714733543
4788,MCI-WD,2015,Apr,171.46408839779005
4789,MCI-WD,2015,May,170.73548387096776
4790,MCI-WD,2015,Jun,181.5564142194745
4791,MCI-WD,2015,Jul,146.00376647834275
4792,MCI-WD,2015,Aug,162.50608272506082
4793,MCI-WD,2015,Sep,160.95945945945945
4794,MCI-WD,2015,Oct,161.5672268907563
4795,MCI-WD,2015,Nov,165.5435294117647
4796,MCI-WD,2015,Dec,193.73
4773,MCI-WD,2014,Jan,213.32835820895522
4774,MCI-WD,2014,Feb,163.4780316344464
4775,MCI-WD,2014,Mar,181.42011834319527
4776,MCI-WD,2014,Apr,174.59367396593674
4777,MCI-WD,2014,May,182.82608695652175
4778,MCI-WD,2014,Jun,175.7201086956522
4779,MCI-WD,2014,Jul,197.1160409556314
4780,MCI-WD,2014,Aug,175.3046875
4781,MCI-WD,2014,Sep,150.32075471698113
4782,MCI-WD,2014,Oct,196.90267175572518
4783,MCI-WD,2014,Nov,245.66176470588235
4784,MCI-WD,2014,Dec,157.42616033755274
4761,MCI-WD,2013,Jan,179.64073226544622
4762,MCI-WD,2013,Feb,205.63276836158192
4763,MCI-WD,2013,Mar,168.1845493562232
4764,MCI-WD,2013,Apr,151.16573556797022
4765,MCI-WD,2013,May,170.24427480916032
4766,MCI-WD,2013,Jun,190.6293604651163
4767,MCI-WD,2013,Jul,163.16943521594683
4768,MCI-WD,2013,Aug,140.95009980039922
4769,MCI-WD,2013,Sep,154.2156334231806
4770,MCI-WD,2013,Oct,199.42398286937902
4771,MCI-WD,2013,Nov,248.909793814433
4772,MCI-WD,2013,Dec,247.40546218487395
4758,MCI-WD,2012,Oct,161.51661631419938
4759,MCI-WD,2012,Nov,181.57142857142858
4760,MCI-WD,2012,Dec,200.84578313253013
4748,MCI-Temp,2017,Jan,272.19012151394446
4749,MCI-Temp,2017,Feb,278.74695069827186
4750,MCI-Temp,2017,Mar,281.0472339421696
4751,MCI-Temp,2017,Apr,286.6187627835002
4752,MCI-Temp,2017,May,291.7901995565408
4753,MCI-Temp,2017,Jun,297.3476073059359
4754,MCI-Temp,2017,Jul,300.15967575032937
4755,MCI-Temp,2017,Aug,295.642925764192
4756,MCI-Temp,2017,Sep,294.61657429906074
4757,MCI-Temp,2017,Oct,288.85708333333343
4736,MCI-Temp,2016,Jan,270.64651731686837
4737,MCI-Temp,2016,Feb,276.3140475947687
4738,MCI-Temp,2016,Mar,283.3031129682647
4739,MCI-Temp,2016,Apr,288.623515133822
4740,MCI-Temp,2016,May,292.10160385520896
4741,MCI-Temp,2016,Jun,300.986857984288
4742,MCI-Temp,2016,Jul,300.8829090738429
4743,MCI-Temp,2016,Aug,299.15504434589826
4744,MCI-Temp,2016,Sep,295.5703451753922
4745,MCI-Temp,2016,Oct,290.52991576393674
4746,MCI-Temp,2016,Nov,284.28746093749993
4747,MCI-Temp,2016,Dec,270.43581890874896
4724,MCI-Temp,2015,Jan,268.58737301586837
4725,MCI-Temp,2015,Feb,266.8818237259974
4726,MCI-Temp,2015,Mar,278.70710867296845
4727,MCI-Temp,2015,Apr,288.9110662983338
4728,MCI-Temp,2015,May,291.34739283153135
4729,MCI-Temp,2015,Jun,298.07298986490196
4730,MCI-Temp,2015,Jul,299.67117955481336
4731,MCI-Temp,2015,Aug,298.0337309818779
4732,MCI-Temp,2015,Sep,296.57128485363955
4733,MCI-Temp,2015,Oct,289.0798342552017
4734,MCI-Temp,2015,Nov,281.4360461875479
4735,MCI-Temp,2015,Dec,275.2932070378486
4712,MCI-Temp,2014,Jan,271.7975117774092
4713,MCI-Temp,2014,Feb,270.04235500878735
4714,MCI-Temp,2014,Mar,279.11120315581843
4715,MCI-Temp,2014,Apr,286.56163081914104
4716,MCI-Temp,2014,May,292.26646182809645
4717,MCI-Temp,2014,Jun,296.79667675995375
4718,MCI-Temp,2014,Jul,297.3319687779095
4719,MCI-Temp,2014,Aug,298.80235984981044
4720,MCI-Temp,2014,Sep,293.53411680143915
4721,MCI-Temp,2014,Oct,288.6391631679156
4722,MCI-Temp,2014,Nov,274.92158676471814
4723,MCI-Temp,2014,Dec,273.2583034458518
4700,MCI-Temp,2013,Jan,274.17039969489025
4701,MCI-Temp,2013,Feb,273.27703601694634
4702,MCI-Temp,2013,Mar,275.60526559370845
4703,MCI-Temp,2013,Apr,282.57975667287315
4704,MCI-Temp,2013,May,291.8604328244276
4705,MCI-Temp,2013,Jun,296.72390055716977
4706,MCI-Temp,2013,Jul,298.7218158914718
4707,MCI-Temp,2013,Aug,297.1712203925443
4708,MCI-Temp,2013,Sep,295.66111024259277
4709,MCI-Temp,2013,Oct,289.44431484652847
4710,MCI-Temp,2013,Nov,285.5896462628888
4711,MCI-Temp,2013,Dec,271.8473660714286
4697,MCI-Temp,2012,Oct,288.28467316849816
4698,MCI-Temp,2012,Nov,282.4898351648353
4699,MCI-Temp,2012,Dec,273.3525144578312
4687,MCI-Pres,2017,Jan,1017.3346613545817
4688,MCI-Pres,2017,Feb,1010.3720930232558
4689,MCI-Pres,2017,Mar,1018.1271820448878
4690,MCI-Pres,2017,Apr,1011.8333333333334
4691,MCI-Pres,2017,May,1011.8536585365854
4692,MCI-Pres,2017,Jun,1013.3264840182649
4693,MCI-Pres,2017,Jul,1015.7266666666667
4694,MCI-Pres,2017,Aug,1016.9039301310044
4695,MCI-Pres,2017,Sep,1016.873831775701
4696,MCI-Pres,2017,Oct,1016.4833333333333
4675,MCI-Pres,2016,Jan,1020.890977443609
4676,MCI-Pres,2016,Feb,1017.2266009852217
4677,MCI-Pres,2016,Mar,1014.0199430199431
4678,MCI-Pres,2016,Apr,1013.9395973154362
4679,MCI-Pres,2016,May,1014.3804347826087
4680,MCI-Pres,2016,Jun,1015.1362637362637
4681,MCI-Pres,2016,Jul,1009.7583187390543
4682,MCI-Pres,2016,Aug,1014.9135254988913
4683,MCI-Pres,2016,Sep,1017.4264150943396
4684,MCI-Pres,2016,Oct,998.346875
4685,MCI-Pres,2016,Nov,1016.1484375
4686,MCI-Pres,2016,Dec,1022.0705467372134
4663,MCI-Pres,2015,Jan,1041.515406162465
4664,MCI-Pres,2015,Feb,1039.31328320802
4665,MCI-Pres,2015,Mar,1035.4576802507836
4666,MCI-Pres,2015,Apr,1025.621546961326
4667,MCI-Pres,2015,May,1029.2903225806451
4668,MCI-Pres,2015,Jun,1022.5873261205564
4669,MCI-Pres,2015,Jul,1013.647834274953
4670,MCI-Pres,2015,Aug,1015.7810218978102
4671,MCI-Pres,2015,Sep,1016.0
4672,MCI-Pres,2015,Oct,1020.2310924369748
4673,MCI-Pres,2015,Nov,1017.8988235294117
4674,MCI-Pres,2015,Dec,1013.96
4651,MCI-Pres,2014,Jan,1016.868656716418
4652,MCI-Pres,2014,Feb,1019.2442882249561
4653,MCI-Pres,2014,Mar,1018.207100591716
4654,MCI-Pres,2014,Apr,1009.6958637469586
4655,MCI-Pres,2014,May,1013.3794466403162
4656,MCI-Pres,2014,Jun,1016.835597826087
4657,MCI-Pres,2014,Jul,1018.7969283276451
4658,MCI-Pres,2014,Aug,1024.21875
4659,MCI-Pres,2014,Sep,1030.7708894878706
4660,MCI-Pres,2014,Oct,1025.4675572519084
4661,MCI-Pres,2014,Nov,1033.8382352941176
4662,MCI-Pres,2014,Dec,1036.7552742616033
4639,MCI-Pres,2013,Jan,1016.2562929061785
4640,MCI-Pres,2013,Feb,1006.0918079096045
4641,MCI-Pres,2013,Mar,1018.3572961373391
4642,MCI-Pres,2013,Apr,1014.3612662942272
4643,MCI-Pres,2013,May,1013.2893129770993
4644,MCI-Pres,2013,Jun,1012.8953488372093
4645,MCI-Pres,2013,Jul,950.0880398671096
4646,MCI-Pres,2013,Aug,963.2874251497007
4647,MCI-Pres,2013,Sep,1014.1266846361186
4648,MCI-Pres,2013,Oct,1018.6830835117773
4649,MCI-Pres,2013,Nov,1018.1649484536083
4650,MCI-Pres,2013,Dec,1012.4201680672269
4636,MCI-Pres,2012,Oct,1012.8655589123867
4637,MCI-Pres,2012,Nov,1017.0879120879121
4638,MCI-Pres,2012,Dec,1015.8096385542169
4626,MCI-Hum,2017,Jan,76.92430278884463
4627,MCI-Hum,2017,Feb,66.04651162790698
4628,MCI-Hum,2017,Mar,65.01995012468828
4629,MCI-Hum,2017,Apr,70.62626262626263
4630,MCI-Hum,2017,May,72.57206208425721
4631,MCI-Hum,2017,Jun,70.79452054794521
4632,MCI-Hum,2017,Jul,70.06888888888889
4633,MCI-Hum,2017,Aug,75.92139737991266
4634,MCI-Hum,2017,Sep,70.82710280373831
4635,MCI-Hum,2017,Oct,72.20416666666667
4614,MCI-Hum,2016,Jan,70.703007518797
4615,MCI-Hum,2016,Feb,60.399014778325125
4616,MCI-Hum,2016,Mar,63.13105413105413
4617,MCI-Hum,2016,Apr,58.4496644295302
4618,MCI-Hum,2016,May,67.60217391304347
4619,MCI-Hum,2016,Jun,56.573626373626375
4620,MCI-Hum,2016,Jul,67.42206654991243
4621,MCI-Hum,2016,Aug,69.86696230598669
4622,MCI-Hum,2016,Sep,70.60377358490567
4623,MCI-Hum,2016,Oct,73.121875
4624,MCI-Hum,2016,Nov,64.15234375
4625,MCI-Hum,2016,Dec,64.85714285714286
4602,MCI-Hum,2015,Jan,71.64145658263305
4603,MCI-Hum,2015,Feb,71.6265664160401
4604,MCI-Hum,2015,Mar,67.64576802507837
4605,MCI-Hum,2015,Apr,67.68232044198895
4606,MCI-Hum,2015,May,82.32688172043011
4607,MCI-Hum,2015,Jun,77.45131375579598
4608,MCI-Hum,2015,Jul,70.90395480225989
4609,MCI-Hum,2015,Aug,65.81265206812652
4610,MCI-Hum,2015,Sep,67.83783783783784
4611,MCI-Hum,2015,Oct,62.89495798319328
4612,MCI-Hum,2015,Nov,72.24
4613,MCI-Hum,2015,Dec,77.832
4590,MCI-Hum,2014,Jan,61.38507462686567
4591,MCI-Hum,2014,Feb,60.73286467486819
4592,MCI-Hum,2014,Mar,51.88856015779093
4593,MCI-Hum,2014,Apr,60.564476885644766
4594,MCI-Hum,2014,May,62.78260869565217
4595,MCI-Hum,2014,Jun,78.125
4596,MCI-Hum,2014,Jul,61.284982935153586
4597,MCI-Hum,2014,Aug,72.3984375
4598,MCI-Hum,2014,Sep,78.0
4599,MCI-Hum,2014,Oct,80.06106870229007
4600,MCI-Hum,2014,Nov,66.07058823529412
4601,MCI-Hum,2014,Dec,80.12869198312237
4578,MCI-Hum,2013,Jan,64.24942791762014
4579,MCI-Hum,2013,Feb,71.6680790960452
4580,MCI-Hum,2013,Mar,67.03326180257511
4581,MCI-Hum,2013,Apr,67.83798882681565
4582,MCI-Hum,2013,May,76.38167938931298
4583,MCI-Hum,2013,Jun,75.1438953488372
4584,MCI-Hum,2013,Jul,65.13953488372093
4585,MCI-Hum,2013,Aug,72.46706586826348
4586,MCI-Hum,2013,Sep,76.15094339622641
4587,MCI-Hum,2013,Oct,76.98072805139186
4588,MCI-Hum,2013,Nov,68.99484536082474
4589,MCI-Hum,2013,Dec,70.70903361344538
4575,MCI-Hum,2012,Oct,64.4441087613293
4576,MCI-Hum,2012,Nov,60.49175824175824
4577,MCI-Hum,2012,Dec,65.3
4565,LGA-WS,2017,Jan,3.760895170789164
4566,LGA-WS,2017,Feb,4.699626865671642
4567,LGA-WS,2017,Mar,5.185591229444009
4568,LGA-WS,2017,Apr,4.628
4569,LGA-WS,2017,May,4.0341113105924595
4570,LGA-WS,2017,Jun,3.3790849673202614
4571,LGA-WS,2017,Jul,2.5442477876106193
4572,LGA-WS,2017,Aug,2.2871587462082914
4573,LGA-WS,2017,Sep,2.6300940438871474
4574,LGA-WS,2017,Oct,2.9034391534391535
4553,LGA-WS,2016,Jan,5.048048048048048
4554,LGA-WS,2016,Feb,5.070718232044199
4555,LGA-WS,2016,Mar,4.74859075535513
4556,LGA-WS,2016,Apr,4.996865203761756
4557,LGA-WS,2016,May,3.467080745341615
4558,LGA-WS,2016,Jun,2.9779050736497545
4559,LGA-WS,2016,Jul,3.0862341772151898
4560,LGA-WS,2016,Aug,2.7775816416593115
4561,LGA-WS,2016,Sep,4.028129395218003
4562,LGA-WS,2016,Oct,3.442244224422442
4563,LGA-WS,2016,Nov,5.032765399737877
4564,LGA-WS,2016,Dec,3.7967171717171717
4541,LGA-WS,2015,Jan,2.3621766280107046
4542,LGA-WS,2015,Feb,2.379398592450416
4543,LGA-WS,2015,Mar,2.896842105263158
4544,LGA-WS,2015,Apr,2.985549132947977
4545,LGA-WS,2015,May,2.086826347305389
4546,LGA-WS,2015,Jun,2.9705449189985274
4547,LGA-WS,2015,Jul,2.708064516129032
4548,LGA-WS,2015,Aug,3.2796257796257797
4549,LGA-WS,2015,Sep,2.948160535117057
4550,LGA-WS,2015,Oct,4.208446866485014
4551,LGA-WS,2015,Nov,4.4482248520710055
4552,LGA-WS,2015,Dec,3.0813793103448277
4529,LGA-WS,2014,Jan,2.971830985915493
4530,LGA-WS,2014,Feb,4.130122950819672
4531,LGA-WS,2014,Mar,5.561942517343905
4532,LGA-WS,2014,Apr,4.966200466200466
4533,LGA-WS,2014,May,2.0594594594594593
4534,LGA-WS,2014,Jun,1.3551057957681694
4535,LGA-WS,2014,Jul,3.051984877126654
4536,LGA-WS,2014,Aug,3.190631808278867
4537,LGA-WS,2014,Sep,3.1684782608695654
4538,LGA-WS,2014,Oct,3.9783505154639176
4539,LGA-WS,2014,Nov,4.316702819956616
4540,LGA-WS,2014,Dec,4.404854368932039
4517,LGA-WS,2013,Jan,4.325934579439252
4518,LGA-WS,2013,Feb,4.693227091633466
4519,LGA-WS,2013,Mar,3.9166666666666665
4520,LGA-WS,2013,Apr,4.302718589272594
4521,LGA-WS,2013,May,2.8705533596837944
4522,LGA-WS,2013,Jun,2.0076335877862594
4523,LGA-WS,2013,Jul,1.6741102581995813
4524,LGA-WS,2013,Aug,1.9453053783044667
4525,LGA-WS,2013,Sep,2.2572298325722984
4526,LGA-WS,2013,Oct,2.70752688172043
4527,LGA-WS,2013,Nov,5.3395445134575565
4528,LGA-WS,2013,Dec,2.736121124729632
4514,LGA-WS,2012,Oct,3.083464566929134
4515,LGA-WS,2012,Nov,4.087576374745417
4516,LGA-WS,2012,Dec,4.251012145748988
4504,LGA-WD,2017,Jan,205.4746760895171
4505,LGA-WD,2017,Feb,224.43097014925374
4506,LGA-WD,2017,Mar,214.30931871574
4507,LGA-WD,2017,Apr,135.11
4508,LGA-WD,2017,May,154.71723518850987
4509,LGA-WD,2017,Jun,189.07096171802056
4510,LGA-WD,2017,Jul,127.20442477876107
4511,LGA-WD,2017,Aug,146.4509605662285
4512,LGA-WD,2017,Sep,136.97021943573668
4513,LGA-WD,2017,Oct,124.86640211640211
4492,LGA-WD,2016,Jan,240.02102102102103
4493,LGA-WD,2016,Feb,183.7889502762431
4494,LGA-WD,2016,Mar,199.99887260428412
4495,LGA-WD,2016,Apr,180.36206896551724
4496,LGA-WD,2016,May,145.18136645962733
4497,LGA-WD,2016,Jun,206.48363338788872
4498,LGA-WD,2016,Jul,192.2753164556962
4499,LGA-WD,2016,Aug,191.57458075904677
4500,LGA-WD,2016,Sep,124.35583684950774
4501,LGA-WD,2016,Oct,204.38778877887788
4502,LGA-WD,2016,Nov,249.07339449541286
4503,LGA-WD,2016,Dec,227.18434343434345
4480,LGA-WD,2015,Jan,223.49420160570918
4481,LGA-WD,2015,Feb,217.7824696097249
4482,LGA-WD,2015,Mar,245.76701754385965
4483,LGA-WD,2015,Apr,201.42581888246627
4484,LGA-WD,2015,May,194.39321357285428
4485,LGA-WD,2015,Jun,159.82547864506628
4486,LGA-WD,2015,Jul,210.49435483870968
4487,LGA-WD,2015,Aug,209.57796257796258
4488,LGA-WD,2015,Sep,136.64548494983276
4489,LGA-WD,2015,Oct,155.9141689373297
4490,LGA-WD,2015,Nov,212.69378698224853
4491,LGA-WD,2015,Dec,142.98620689655172
4468,LGA-WD,2014,Jan,230.97809076682316
4469,LGA-WD,2014,Feb,186.3329918032787
4470,LGA-WD,2014,Mar,188.03666997026758
4471,LGA-WD,2014,Apr,163.2027972027972
4472,LGA-WD,2014,May,198.9162162162162
4473,LGA-WD,2014,Jun,176.4461821527139
4474,LGA-WD,2014,Jul,181.55482041587902
4475,LGA-WD,2014,Aug,183.01960784313727
4476,LGA-WD,2014,Sep,161.125
4477,LGA-WD,2014,Oct,160.32268041237114
4478,LGA-WD,2014,Nov,204.3872017353579
4479,LGA-WD,2014,Dec,173.98446601941748
4456,LGA-WD,2013,Jan,222.11214953271028
4457,LGA-WD,2013,Feb,210.0438247011952
4458,LGA-WD,2013,Mar,197.97535211267606
4459,LGA-WD,2013,Apr,172.85966201322557
4460,LGA-WD,2013,May,132.11462450592884
4461,LGA-WD,2013,Jun,189.206106870229
4462,LGA-WD,2013,Jul,204.0844382414515
4463,LGA-WD,2013,Aug,202.21330902461258
4464,LGA-WD,2013,Sep,219.3759512937595
4465,LGA-WD,2013,Oct,168.03333333333333
4466,LGA-WD,2013,Nov,236.67080745341616
4467,LGA-WD,2013,Dec,204.65465032444123
4453,LGA-WD,2012,Oct,152.33700787401574
4454,LGA-WD,2012,Nov,204.9714867617108
4455,LGA-WD,2012,Dec,154.7004048582996
4443,LGA-Temp,2017,Jan,275.1109823321566
4444,LGA-Temp,2017,Feb,276.11017633375883
4445,LGA-Temp,2017,Mar,277.63975724353963
4446,LGA-Temp,2017,Apr,285.320965005035
4447,LGA-Temp,2017,May,289.2874416517053
4448,LGA-Temp,2017,Jun,295.9223342670401
4449,LGA-Temp,2017,Jul,297.5046576415892
4450,LGA-Temp,2017,Aug,296.7187815975735
4451,LGA-Temp,2017,Sep,294.8638244514113
4452,LGA-Temp,2017,Oct,291.9455952380957
4431,LGA-Temp,2016,Jan,273.2755200817731
4432,LGA-Temp,2016,Feb,274.8412488987407
4433,LGA-Temp,2016,Mar,282.08719678458334
4434,LGA-Temp,2016,Apr,284.1283782589393
4435,LGA-Temp,2016,May,288.0802732919256
4436,LGA-Temp,2016,Jun,295.17291980359937
4437,LGA-Temp,2016,Jul,299.49162025316485
4438,LGA-Temp,2016,Aug,300.0616275375117
4439,LGA-Temp,2016,Sep,294.0101347551398
4440,LGA-Temp,2016,Oct,287.0279695862008
4441,LGA-Temp,2016,Nov,282.1713355176935
4442,LGA-Temp,2016,Dec,274.18603629113335
4419,LGA-Temp,2015,Jan,269.8927881886775
4420,LGA-Temp,2015,Feb,265.8823410121248
4421,LGA-Temp,2015,Mar,274.17509573687084
4422,LGA-Temp,2015,Apr,283.472726546278
4423,LGA-Temp,2015,May,293.72118525685306
4424,LGA-Temp,2015,Jun,294.11925625920566
4425,LGA-Temp,2015,Jul,297.99468548387136
4426,LGA-Temp,2015,Aug,297.87419958419946
4427,LGA-Temp,2015,Sep,296.2814882943148
4428,LGA-Temp,2015,Oct,286.7873504002655
4429,LGA-Temp,2015,Nov,284.94967992288576
4430,LGA-Temp,2015,Dec,282.75120946952626
4407,LGA-Temp,2014,Jan,269.89696589214486
4408,LGA-Temp,2014,Feb,271.88217213114746
4409,LGA-Temp,2014,Mar,273.82297324083254
4410,LGA-Temp,2014,Apr,283.1687977665953
4411,LGA-Temp,2014,May,290.8849795596982
4412,LGA-Temp,2014,Jun,295.8243120545369
4413,LGA-Temp,2014,Jul,298.2250573366135
4414,LGA-Temp,2014,Aug,296.00500036916156
4415,LGA-Temp,2014,Sep,293.3838232776579
4416,LGA-Temp,2014,Oct,288.323911659089
4417,LGA-Temp,2014,Nov,279.3550800050764
4418,LGA-Temp,2014,Dec,276.6923983526828
4395,LGA-Temp,2013,Jan,275.0717968457919
4396,LGA-Temp,2013,Feb,273.2680672864092
4397,LGA-Temp,2013,Mar,276.42396733176423
4398,LGA-Temp,2013,Apr,284.61039713446013
4399,LGA-Temp,2013,May,290.9997282608688
4400,LGA-Temp,2013,Jun,297.8160947582688
4401,LGA-Temp,2013,Jul,301.0127087694824
4402,LGA-Temp,2013,Aug,296.7890420085098
4403,LGA-Temp,2013,Sep,293.6900849315119
4404,LGA-Temp,2013,Oct,288.0209284946135
4405,LGA-Temp,2013,Nov,281.09146048999327
4406,LGA-Temp,2013,Dec,276.6893403028117
4392,LGA-Temp,2012,Oct,288.8382281287872
4393,LGA-Temp,2012,Nov,280.5787236931447
4394,LGA-Temp,2012,Dec,278.8814750337382
4382,LGA-Pres,2017,Jan,1017.9575971731449
4383,LGA-Pres,2017,Feb,1014.2891791044776
4384,LGA-Pres,2017,Mar,1017.4338292873923
4385,LGA-Pres,2017,Apr,1013.647
4386,LGA-Pres,2017,May,1011.7360861759425
4387,LGA-Pres,2017,Jun,1012.827264239029
4388,LGA-Pres,2017,Jul,1014.524778761062
4389,LGA-Pres,2017,Aug,1016.9180990899899
4390,LGA-Pres,2017,Sep,1015.4780564263323
4391,LGA-Pres,2017,Oct,1017.925925925926
4370,LGA-Pres,2016,Jan,1015.1321321321321
4371,LGA-Pres,2016,Feb,1016.1745856353591
4372,LGA-Pres,2016,Mar,1015.3551296505074
4373,LGA-Pres,2016,Apr,1012.4639498432601
4374,LGA-Pres,2016,May,1014.3751552795031
4375,LGA-Pres,2016,Jun,1011.486906710311
4376,LGA-Pres,2016,Jul,1016.0743670886076
4377,LGA-Pres,2016,Aug,1016.5357458075905
4378,LGA-Pres,2016,Sep,1019.8663853727145
4379,LGA-Pres,2016,Oct,1027.9405940594058
4380,LGA-Pres,2016,Nov,1013.6723460026212
4381,LGA-Pres,2016,Dec,1019.7146464646464
4358,LGA-Pres,2015,Jan,1018.2694023193577
4359,LGA-Pres,2015,Feb,1018.150351887396
4360,LGA-Pres,2015,Mar,1028.3571929824561
4361,LGA-Pres,2015,Apr,1025.7408477842005
4362,LGA-Pres,2015,May,1021.2315369261477
4363,LGA-Pres,2015,Jun,1019.0353460972018
4364,LGA-Pres,2015,Jul,1011.9314516129032
4365,LGA-Pres,2015,Aug,1014.9625779625779
4366,LGA-Pres,2015,Sep,1016.319397993311
4367,LGA-Pres,2015,Oct,1018.9019073569482
4368,LGA-Pres,2015,Nov,1018.7662721893491
4369,LGA-Pres,2015,Dec,1017.5931034482759
4346,LGA-Pres,2014,Jan,1019.1807511737089
4347,LGA-Pres,2014,Feb,1016.7090163934427
4348,LGA-Pres,2014,Mar,1016.6144697720515
4349,LGA-Pres,2014,Apr,1019.1585081585082
4350,LGA-Pres,2014,May,1015.6468468468469
4351,LGA-Pres,2014,Jun,1013.064397424103
4352,LGA-Pres,2014,Jul,1013.2183364839319
4353,LGA-Pres,2014,Aug,1015.9858387799565
4354,LGA-Pres,2014,Sep,1019.0135869565217
4355,LGA-Pres,2014,Oct,1014.9432989690722
4356,LGA-Pres,2014,Nov,1015.709327548807
4357,LGA-Pres,2014,Dec,1020.8417475728155
4334,LGA-Pres,2013,Jan,1020.4859813084112
4335,LGA-Pres,2013,Feb,1018.4070385126162
4336,LGA-Pres,2013,Mar,1018.6549295774648
4337,LGA-Pres,2013,Apr,1022.3078618662748
4338,LGA-Pres,2013,May,1018.1106719367589
4339,LGA-Pres,2013,Jun,1012.3748091603053
4340,LGA-Pres,2013,Jul,1015.2205163991626
4341,LGA-Pres,2013,Aug,1002.4466727438469
4342,LGA-Pres,2013,Sep,1000.234398782344
4343,LGA-Pres,2013,Oct,1005.4290322580645
4344,LGA-Pres,2013,Nov,1013.2287784679089
4345,LGA-Pres,2013,Dec,1011.2855082912762
4331,LGA-Pres,2012,Oct,1017.8590551181103
4332,LGA-Pres,2012,Nov,1020.2922606924643
4333,LGA-Pres,2012,Dec,1016.2051282051282
4321,LGA-Hum,2017,Jan,74.28504122497056
4322,LGA-Hum,2017,Feb,78.0
4323,LGA-Hum,2017,Mar,56.64917776037588
4324,LGA-Hum,2017,Apr,70.249
4325,LGA-Hum,2017,May,70.23877917414721
4326,LGA-Hum,2017,Jun,60.91596638655462
4327,LGA-Hum,2017,Jul,69.85398230088495
4328,LGA-Hum,2017,Aug,69.47826086956522
4329,LGA-Hum,2017,Sep,66.64576802507837
4330,LGA-Hum,2017,Oct,72.53306878306879
4309,LGA-Hum,2016,Jan,59.271771771771775
4310,LGA-Hum,2016,Feb,67.21325966850829
4311,LGA-Hum,2016,Mar,57.390078917700116
4312,LGA-Hum,2016,Apr,57.32915360501568
4313,LGA-Hum,2016,May,71.75527950310558
4314,LGA-Hum,2016,Jun,56.147299509001634
4315,LGA-Hum,2016,Jul,68.23338607594937
4316,LGA-Hum,2016,Aug,62.53398058252427
4317,LGA-Hum,2016,Sep,68.74964838255977
4318,LGA-Hum,2016,Oct,86.45544554455445
